status;error;name;slug;product_url;category_url;group;category_weight;category_composition;category_weave;title_descriptor;spec_line;description_count;technical_parameters_count;technical_documents_count;data_sheets_count;certificates_count;colors_count;hero_images_count;application_images_count;fabric_photos_count;function_icons_count;care_instructions_count;technology_partners;category_function_icons;product_function_icons;certificate_badges;group_documents;data_sheets;certificates;hero_images;manifest_public_url;report_public_url;public_product_dir;source_collection;source_category_url
ok;;Arox T1 Static Pro;arox-t1-static-pro;https://www.ariteks.net/arox-t1-static-pro.asp;https://www.ariteks.net/protection-technical-textiles.asp;Polyester Woven Fabrics for Raincoats, Jackets and Coveralls;110 g/m²;99% PES 1% CF;Twill;99% Polyester 1% Carbon Antisatic Fabric;110 g/m², 99% Polyester 1% Carbon, Antistatic, 3/2 S Twill Fabric;3;19;3;1;2;2;1;0;0;3;5;;EN 1149-3 | EN 13034;Oeko Tex Standard 100 | EN 1149 | EN 13034;https://www.ariteks.net/images/certificate/emty_certificate_s.jpg;/ariteks/fabrics/arox-t1-static-pro/documents/arox-ru-ds-ver2__b3d28254d5.pdf;/ariteks/fabrics/arox-t1-static-pro/documents/arox-t1-static-pro-ds__419a2098a4.pdf;/ariteks/fabrics/arox-t1-static-pro/documents/arox-t2-static-pro-en-1149-certificate__d9e534ce5d.pdf | /ariteks/fabrics/arox-t1-static-pro/documents/arox-t2-static-pro-en-1149-test-report__6009a5868a.pdf;/ariteks/fabrics/arox-t1-static-pro/images/arox-t1-static-pro-main-pic-m__ee8d74da17.jpg;/ariteks/fabrics/arox-t1-static-pro/data/fabric-complete-record.json;/ariteks/fabrics/arox-t1-static-pro/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arox-t1-static-pro;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;Arox T2 Static Pro;arox-t2-static-pro;https://www.ariteks.net/arox-t2-static-pro.asp;https://www.ariteks.net/protection-technical-textiles.asp;Polyester Woven Fabrics for Raincoats, Jackets and Coveralls;160 g/m²;99% PES 1% CF;2/1 Twill;99% Polyester 1% Carbon Antisatic Fabric;160 g/m², 99% Polyester 1% Carbon, Antistatic, 2/1 S Twill Fabric;3;19;3;1;2;2;1;0;0;3;5;;EN 1149-3 | EN 13034;Oeko Tex Standard 100 | EN 1149 | EN 13034;https://www.ariteks.net/images/certificate/emty_certificate_s.jpg;/ariteks/fabrics/arox-t2-static-pro/documents/arox-ru-ds-ver2__b3d28254d5.pdf;/ariteks/fabrics/arox-t2-static-pro/documents/arox-t2-static-pro-ds__85e57b645f.pdf;/ariteks/fabrics/arox-t2-static-pro/documents/arox-t2-static-pro-en-1149-certificate__d9e534ce5d.pdf | /ariteks/fabrics/arox-t2-static-pro/documents/arox-t2-static-pro-en-1149-test-report__6009a5868a.pdf;/ariteks/fabrics/arox-t2-static-pro/images/arox-t2-static-pro-main-pic-m__aace52f894.jpg;/ariteks/fabrics/arox-t2-static-pro/data/fabric-complete-record.json;/ariteks/fabrics/arox-t2-static-pro/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arox-t2-static-pro;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;Arox T2 WR;arox-t2-wr;https://www.ariteks.net/arox-t2-wr.asp;https://www.ariteks.net/protection-technical-textiles.asp;Polyester Woven Fabrics for Raincoats, Jackets and Coveralls;160 g/m²;100% PES;2/1 Twill;100% Polyester High Visible Water Repellent Oxford Fabric;160 g/m², 100% Polyester High Visible, Chemical Resistant,1/1 Plain Woven Fabric;3;19;3;1;2;11;1;1;0;3;5;;EN 20471 | EN 13034 | EN 1149-3;Oeko Tex Standard 100 | EN 20471 | https://www.ariteks.net/images/functions/en_13034.jpg;EN 20471;/ariteks/fabrics/arox-t2-wr/documents/arox-ru-ds-ver2__b3d28254d5.pdf;/ariteks/fabrics/arox-t2-wr/documents/arox-t2-wr-ds__015378fdc8.pdf;/ariteks/fabrics/arox-t2-wr/documents/arox-t2-wr-en-20471-orange-certificate__9f48ec2f57.pdf | /ariteks/fabrics/arox-t2-wr/documents/arox-t2-wr-en-20471-orange-test-report__8df51fb95f.pdf;/ariteks/fabrics/arox-t2-wr/images/arox-t2-wr-main-pic-m__7483994918.jpg;/ariteks/fabrics/arox-t2-wr/data/fabric-complete-record.json;/ariteks/fabrics/arox-t2-wr/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arox-t2-wr;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;Arox T4 WR/WP;arox-t4-wr-wp;https://www.ariteks.net/arox-t4-wr-wp.asp;https://www.ariteks.net/protection-technical-textiles.asp;Polyester Woven Fabrics for Raincoats, Jackets and Coveralls;210 g/m²;75% PES 25% PU;1/1 Plain;75% Polyester 25% Polyurethane Milky Coated High Visible Waterproof Oxford Fabric;210 g/m², 75% Polyester 25% Polyurethane, Waterproof, Breathable, High Visible, 1/1 Plain Woven Fabric;2;20;1;1;0;5;1;3;0;4;5;;EN 20471 | EN 13034 | EN 343 | EN 1149-3;Oeko Tex Standard 100 | EN 20471 | EN 13034 | EN 343;;/ariteks/fabrics/arox-t4-wr-wp/documents/arox-ru-ds-ver2__b3d28254d5.pdf;/ariteks/fabrics/arox-t4-wr-wp/documents/arox-t4-wr-wp-ds__93ed3e3564.pdf;;/ariteks/fabrics/arox-t4-wr-wp/images/arox-t4-wr-wp-main-pic-m__f28d70db3d.jpg;/ariteks/fabrics/arox-t4-wr-wp/data/fabric-complete-record.json;/ariteks/fabrics/arox-t4-wr-wp/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arox-t4-wr-wp;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;Arox T5 Multi;arox-t5-multi;https://www.ariteks.net/arox-t5-multi.asp;https://www.ariteks.net/protection-technical-textiles.asp;Polyester Woven Fabrics for Raincoats, Jackets and Coveralls;250 g/m²;75% PES 23% PU 2%CF;1/1 Plain;75% Polyester 23% Polyurethane 2% Carbon Milky Coated, Inherent Flame Retardant, Antistatic, High Visible Waterproof Oxford Fabric;250 g/m², 75% Polyester 23% Polyurethane 2% Carbon, Inherent Flame Retardant, Antistatic, Waterproof, Breathable, High Visible, 1/1 Plain Woven Fabric;3;21;3;1;2;5;1;3;0;6;5;Pyrovatex;EN 20471 | EN 13034 | EN 343 | EN 1149-3 | EN 14116;Oeko Tex Standard 100 | EN 20471 | EN 13034 | EN 343 | EN 1149 | EN 14116;https://www.ariteks.net/images/certificate/emty_certificate_s.jpg;/ariteks/fabrics/arox-t5-multi/documents/arox-ru-ds-ver2__b3d28254d5.pdf;/ariteks/fabrics/arox-t5-multi/documents/arox-t5-multi-ds__2236b8105c.pdf;/ariteks/fabrics/arox-t5-multi/documents/arox-t5-multi-en-1149-5-certificate__7c77b5fbc1.pdf | /ariteks/fabrics/arox-t5-multi/documents/arox-t5-multi-en-1149-5-test-report__eac2b705bc.pdf;/ariteks/fabrics/arox-t5-multi/images/arox-t5-multi-main-pic-m__ca3481a387.jpg;/ariteks/fabrics/arox-t5-multi/data/fabric-complete-record.json;/ariteks/fabrics/arox-t5-multi/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arox-t5-multi;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArGiyim 245;argiyim-245;https://www.ariteks.net/argiyim-245.asp;https://www.ariteks.net/protection-technical-textiles.asp;Ultra Durable, Ultra Breathable Front Side Polyester Back Side Cotton, PolyCotton Fabrics;245 g/m²;80% PES 20% CO;Twill;80% Polyester 20% Cotton PolyCotton High Visible Water Repellent Twill Fabric;245 g/m², 80% Polyester 20% Cotton High Visible, Chemical Resistant, 3/1 S Twill Woven Fabric;3;19;2;1;1;12;1;2;0;3;5;Pyrovatex;EN 20471 | EN 13034 | EN 343 | EN 1149-3 | EN 14116;Oeko Tex Standard 100 | EN 20471 | https://www.ariteks.net/images/functions/en_13034.jpg;EN 20471 Certificate;/ariteks/fabrics/argiyim-245/documents/argiyim-ru-ds-ver2__0b899781bf.pdf;/ariteks/fabrics/argiyim-245/documents/argiyim-245-ds__d2abe759c4.pdf;/ariteks/fabrics/argiyim-245/documents/argiyim-245-en20471-hv-yellow-test-certificate__cb1bbd8cfc.pdf;/ariteks/fabrics/argiyim-245/images/argiyim-245-main-pic-m__52fb34e3e2.jpg;/ariteks/fabrics/argiyim-245/data/fabric-complete-record.json;/ariteks/fabrics/argiyim-245/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\argiyim-245;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArGiyim 290;argiyim-290;https://www.ariteks.net/argiyim-290.asp;https://www.ariteks.net/protection-technical-textiles.asp;Ultra Durable, Ultra Breathable Front Side Polyester Back Side Cotton, PolyCotton Fabrics;290 g/m²;80% PES 20% CO;4/1 Satin;80% Polyester 20% Cotton PolyCotton High Visible Water Repellent Satin Fabric;290 g/m², 80% Polyester 20% Cotton High Visible, Chemical Resistant, 4/1 Satin Woven Fabric;3;19;2;1;1;3;1;2;0;3;5;;EN 20471 | EN 13034;Oeko Tex Standard 100 | EN 20471 | https://www.ariteks.net/images/functions/en_13034.jpg;EN 20471 Certificate;/ariteks/fabrics/argiyim-290/documents/argiyim-ru-ds-ver2__0b899781bf.pdf;/ariteks/fabrics/argiyim-290/documents/argiyim-290-ds__7bd200586c.pdf;/ariteks/fabrics/argiyim-290/documents/argiyim-245-en20471-hv-yellow-test-certificate__cb1bbd8cfc.pdf;/ariteks/fabrics/argiyim-290/images/argiyim-290-main-pic-m__da8e5ec9d3.jpg;/ariteks/fabrics/argiyim-290/data/fabric-complete-record.json;/ariteks/fabrics/argiyim-290/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\argiyim-290;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArGiyim 245 Static Pro;argiyim-245-static-pro;https://www.ariteks.net/argiyim-245-static-pro.asp;https://www.ariteks.net/protection-technical-textiles.asp;Ultra Durable, Ultra Breathable Front Side Polyester Back Side Cotton, PolyCotton Fabrics;245 g/m²;79% PES 20% CO 1% CF;Twill;79% Polyester 20% Cotton 1% Carbon PolyCotton Antistatic Water Repellent Twill Fabric;245 g/m², 79% Polyester 20% Cotton 1% Carbon Antistatic, Chemical Resistant, 3/1 S Twill Woven Fabric;3;20;3;1;2;4;1;3;0;4;5;;EN 20471 | EN 1149 | EN 13034;Oeko Tex Standard 100 | EN 20471 | https://www.ariteks.net/images/functions/en_13034.jpg | EN 1149-3;EN 1149-5;/ariteks/fabrics/argiyim-245-static-pro/documents/argiyim-ru-ds-ver2__0b899781bf.pdf;/ariteks/fabrics/argiyim-245-static-pro/documents/argiyim-245-static-pro-ds__50956f555c.pdf;/ariteks/fabrics/argiyim-245-static-pro/documents/certificate-argiyim-1149__9230451a48.pdf | /ariteks/fabrics/argiyim-245-static-pro/documents/test-report-argiyim-1149__b7c7157e71.pdf;/ariteks/fabrics/argiyim-245-static-pro/images/argiyim-245-static-pro-main-pic-m__7092bfd80f.jpg;/ariteks/fabrics/argiyim-245-static-pro/data/fabric-complete-record.json;/ariteks/fabrics/argiyim-245-static-pro/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\argiyim-245-static-pro;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArGiyim Bird Eye;argiyim-bird-eye;https://www.ariteks.net/argiyim-bird-eye.asp;https://www.ariteks.net/protection-technical-textiles.asp;Ultra Durable, Ultra Breathable Front Side Polyester Back Side Cotton, PolyCotton Fabrics;180 g/m²;50% PES 50% CO;Twill;50% Polyester 50% Cotton PolyCotton High Visible Bird Eye Knit Fabric;180 g/m², 50% Polyester 50% Cotton High Visible, Bird Eye Knit Fabric;3;18;1;1;0;7;1;3;0;3;5;;EN 20471 | EN 4920 | EN 13034 | EN 1149;Oeko Tex Standard 100 | EN 20471 | Water and Oil Repellent;;/ariteks/fabrics/argiyim-bird-eye/documents/argiyim-ru-ds-ver2__0b899781bf.pdf;/ariteks/fabrics/argiyim-bird-eye/documents/argiyim-bird-eye-ds__bff691d5b5.pdf;;/ariteks/fabrics/argiyim-bird-eye/images/argiyim-bird-eye-main-pic-m__e7aefe26c0.jpg;/ariteks/fabrics/argiyim-bird-eye/data/fabric-complete-record.json;/ariteks/fabrics/argiyim-bird-eye/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\argiyim-bird-eye;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArGiyim Sultan;argiyim-sultan;https://www.ariteks.net/argiyim-sultan.asp;https://www.ariteks.net/protection-technical-textiles.asp;Ultra Durable, Ultra Breathable Front Side Polyester Back Side Cotton, PolyCotton Fabrics;330 g/m²;49% PES 50% CO 1% CF;Satin;49% Polyester 50% Cotton 1% Carbon PolyCotton High Visible, Flame Retardant, Chemical Resistant, Antistatic Satin Fabric;330 g/m², 49% Polyester 50% Cotton 1% Carbon High Visible, Flame Retardant, Antistatic, Chemical Resistant, 4/1 Satin Woven Fabric;3;22;3;1;2;3;1;1;0;6;5;pyrovatex;EN 20471 | EN 13034 | EN 11612 | EN 1149-3 | EN 61482;Oeko Tex Standard 100 | EN 20471 | https://www.ariteks.net/images/functions/en_13034.jpg | EN 11612 | EN 1149 | EN 61482;EN 1149-5;/ariteks/fabrics/argiyim-sultan/documents/argiyim-ru-ds-ver2__0b899781bf.pdf;/ariteks/fabrics/argiyim-sultan/documents/argiyim-sultan-ds__53749db313.pdf;/ariteks/fabrics/argiyim-sultan/documents/certificate-argiyim-1149__9230451a48.pdf | /ariteks/fabrics/argiyim-sultan/documents/test-report-argiyim-1149__b7c7157e71.pdf;/ariteks/fabrics/argiyim-sultan/images/argiyim-sultan-main-pic-m__e1a31ed8f4.jpg;/ariteks/fabrics/argiyim-sultan/data/fabric-complete-record.json;/ariteks/fabrics/argiyim-sultan/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\argiyim-sultan;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArGiyim Ic;argiyim-ic;https://www.ariteks.net/argiyim-ic.asp;https://www.ariteks.net/protection-technical-textiles.asp;Front Side Polyester Back Side Cotton needle drop knit PolyCotton Fabrics;180 g/m²;50% PES 50% CO;Needle drop;50% Polyester 50% Cotton PolyCotton High Visible Needle Drop Knit Fabric;180 g/m², 50% Polyester 50% Cotton High Visible, Needle Drop Knit Fabric;3;18;1;1;0;3;1;3;0;3;5;pyrovatex;EN 20471 | EN 4920 | EN 13034 | EN 11612 | EN 1149-3 | EN 61482;Oeko Tex Standard 100 | EN 20471 | Water and Oil Repellent;;/ariteks/fabrics/argiyim-ic/documents/argiyim-knit-ru-ds-ver2__1e75f8a088.pdf;/ariteks/fabrics/argiyim-ic/documents/argiyim-ic-ds__a725fa8ace.pdf;;/ariteks/fabrics/argiyim-ic/images/argiyim-ic-main-pic-m__82fbde0e27.jpg;/ariteks/fabrics/argiyim-ic/data/fabric-complete-record.json;/ariteks/fabrics/argiyim-ic/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\argiyim-ic;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;Aramid Vis 150;aramid-vis-150;https://www.ariteks.net/aramid-vis-150.asp;https://www.ariteks.net/protection-technical-textiles.asp;Inherent Flame Retardant Aramid Viscose Fr Woven Workwear Fabrics;150 g/m²;53% CV 40% m-AR 5% p-AR 2% CF;1/1 Plain;Aramid Viscose Fr Fabric, 53% Viscose Fr 40% meta Aramid 5% para Aramid 2% Carbon , 150 gr/m'2;150 g/m², 53% Viscose fr 40% m-Aramid 5% p-Aramid 2% Carbon, Inherent Flame Retardant, Antistatic, 1/1 Plain Fabric Aramid Viscose fr blend fabric;6;23;1;1;0;2;1;3;0;4;5;Lenzing Fr;EN 11612 | EN 1149-3 | EN 13034 | EN 20471 | EN 4920;Oeko Tex Standard 100 | EN 11611 | EN 1149 | EN 13034;;/ariteks/fabrics/aramid-vis-150/documents/aramid-vis-ru-ds-ver2__e8e63ac465.pdf;/ariteks/fabrics/aramid-vis-150/documents/aramid-vis-150-ds__aa22130b92.pdf;;/ariteks/fabrics/aramid-vis-150/images/aramid-vis-150-main-pic-m__cbffa66914.jpg;/ariteks/fabrics/aramid-vis-150/data/fabric-complete-record.json;/ariteks/fabrics/aramid-vis-150/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\aramid-vis-150;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;Aramid Vis 250;aramid-vis-250;https://www.ariteks.net/aramid-vis-250.asp;https://www.ariteks.net/protection-technical-textiles.asp;Inherent Flame Retardant Aramid Viscose Fr Woven Workwear Fabrics;250 g/m²;53% CV 40% m-AR 5% p-AR 2% CF;3/1 Twill;Aramid Viscose Fr Fabric, 53% Viscose Fr 40% meta Aramid 5% para Aramid 2% Carbon , 250 gr/m'2;250 g/m², 53% Viscose Fr 40% m-Aramid 5% p-Aramid 2% Carbon, Inherent Flame Retardant, Antistatic, 3/1S Twill Fabric Aramid Viscose Fr twill fabric;7;25;1;1;0;2;1;2;0;5;5;Lenzing Fr;EN 11612 | EN 1149-3 | EN 61482-1-2 | EN 13034;Oeko Tex Standard 100 | EN 11612 | EN 1149 | EN 61482 | EN 13034;;/ariteks/fabrics/aramid-vis-250/documents/aramid-vis-ru-ds-ver2__e8e63ac465.pdf;/ariteks/fabrics/aramid-vis-250/documents/aramid-vis-250-ds__5a588e2a73.pdf;;/ariteks/fabrics/aramid-vis-250/images/aramid-vis-250-main-pic-m__d5a051ede5.jpg;/ariteks/fabrics/aramid-vis-250/data/fabric-complete-record.json;/ariteks/fabrics/aramid-vis-250/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\aramid-vis-250;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArSuprem Aramid Vis;arsuprem-aramid-vis;https://www.ariteks.net/arsuprem-aramid-vis.asp;https://www.ariteks.net/protection-technical-textiles.asp;Inherent Flame Retardant Aramid Viscose Fr Knit Workwear Fabrics;220 g/m²;53% CV 40% m-AR 5% p-AR 2% CF;Jersey;53% Viscose Fr 40% m-Aramid 5% p-Aramid 2% Carbon, Inherent Flame Retardant Antistatic Jersey Fabric;220 g/m², 53% Viscose Fr 40% m-Aramid 5% p-Aramid 2% Carbon, Inherent Flame Retardant;5;23;1;1;0;0;1;0;0;4;5;Lenzing Fr;EN 11612 | EN 1149-3 | EN 61482-1-2;Oeko Tex Standard 100 | EN 1149 | EN 11612 | EN 61482;;/ariteks/fabrics/arsuprem-aramid-vis/documents/aramid-vis-knit-ru-ds-ver2__98762619b0.pdf;/ariteks/fabrics/arsuprem-aramid-vis/documents/arsuprem-aramid-vis-ds__85f14687ea.pdf;;/ariteks/fabrics/arsuprem-aramid-vis/images/arsuprem-aramid-vis-main-pic-m__943173d230.jpg;/ariteks/fabrics/arsuprem-aramid-vis/data/fabric-complete-record.json;/ariteks/fabrics/arsuprem-aramid-vis/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arsuprem-aramid-vis;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArShirt Aramid Vis;arshirt-aramid-vis;https://www.ariteks.net/arshirt-aramid-vis.asp;https://www.ariteks.net/protection-technical-textiles.asp;Inherent Flame Retardant Aramid Viscose Fr Knit Workwear Fabrics;220 g/m²;53% CV 40% m-AR 5% p-AR 2% CF;Pique;53% Viscose Fr 40% m-Aramid 5% p-Aramid 2% Carbon, Inherent Flame Retardant Antistatic Pique Fabric;220 g/m², 53% Viscose Fr 40% m-Aramid 5% p-Aramid 2% Carbon, Inherent Flame Retardant;5;23;1;1;0;0;1;0;0;4;5;Lenzing Fr;EN 11612 | EN 1149-3 | EN 61482-1-2;Oeko Tex Standard 100 | EN 1149 | EN 11612 | EN 61482;;/ariteks/fabrics/arshirt-aramid-vis/documents/aramid-vis-knit-ru-ds-ver2__98762619b0.pdf;/ariteks/fabrics/arshirt-aramid-vis/documents/arshirt-aramid-vis-ds__197118b378.pdf;;/ariteks/fabrics/arshirt-aramid-vis/images/arshirt-aramid-vis-main-pic-m__b6bf7a0337.jpg;/ariteks/fabrics/arshirt-aramid-vis/data/fabric-complete-record.json;/ariteks/fabrics/arshirt-aramid-vis/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arshirt-aramid-vis;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;Ar3 İplik Aramid Vis;ar3iplik-aramid-vis;https://www.ariteks.net/ar3iplik-aramid-vis.asp;https://www.ariteks.net/protection-technical-textiles.asp;Inherent Flame Retardant Aramid Viscose Fr Knit Workwear Fabrics;300 g/m²;53% CV 40% m-AR 5% p-AR 2% CF;Fleece;53% Viscose Fr 40% m-Aramid 5% p-Aramid 2% Carbon, Inherent Flame Retardant Antistatic Fleece Fabric;300 g/m², 53% Viscose Fr 40% m-Aramid 5% p-Aramid 2% Carbon, Inherent Flame Retardant;5;23;1;1;0;0;1;0;0;4;5;Lenzing Fr;EN 11612 | EN 1149-3 | EN 61482-1-2;Oeko Tex Standard 100 | EN 1149 | EN 11612 | EN 61482;;/ariteks/fabrics/ar3iplik-aramid-vis/documents/aramid-vis-knit-ru-ds-ver2__98762619b0.pdf;/ariteks/fabrics/ar3iplik-aramid-vis/documents/ar3iplik-aramid-vis-ds__ca9cda0cb3.pdf;;/ariteks/fabrics/ar3iplik-aramid-vis/images/ar3iplik-aramid-vis-main-pic-m__e4f635fa23.jpg;/ariteks/fabrics/ar3iplik-aramid-vis/data/fabric-complete-record.json;/ariteks/fabrics/ar3iplik-aramid-vis/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\ar3iplik-aramid-vis;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;Aramid D1 210 Denim;aramid-d1-210-denim;https://www.ariteks.net/aramid-d1-210-denim.asp;https://www.ariteks.net/protection-technical-textiles.asp;Inherent Flame Retardant Denim and Elasthane Aramid Fabrics;210 g/m²;5% p-AR 2% CF;3/1 Twill;Aramid Denim Fabric, 93% meta Aramid 5% para Aramid 2% Carbon , 210 gr/m'2;210 g/m², 93% m-Aramid 5% p-Aramid 2% Carbon, Inherent Flame Retardant, Antistatic, Denim Fabric Aramid denim fabric;7;26;16;1;15;2;1;3;0;6;5;Conex;EN 11612 | EN 11611 | EN 1149-3 | EN 61482-1-2 | EN 13034;Oeko Tex Standard 100 | EN 11612 | EN 11611 | EN 1149 | EN 61482 | EN 13034;https://www.ariteks.net/images/certificate/emty_certificate_s.jpg;/ariteks/fabrics/aramid-d1-210-denim/documents/aramid-2-ru-ds-ver2__4b2c7f1e99.pdf;/ariteks/fabrics/aramid-d1-210-denim/documents/aramid-d1-210-denim-ds__e5b2f6e5ac.pdf;/ariteks/fabrics/aramid-d1-210-denim/documents/aramid-d1-210-denim-en-61482-1-2-class2-en11612__c98f77e80c.pdf | /ariteks/fabrics/aramid-d1-210-denim/documents/aramid-d1-210-en-1149-5-certificate__d92453d1a0.pdf | /ariteks/fabrics/aramid-d1-210-denim/documents/aramid-d1-210-en-1149-5-test-report__24720b6780.pdf | /ariteks/fabrics/aramid-d1-210-denim/documents/aramid-d1-210-atpv-certificate__6eb9b14444.pdf | /ariteks/fabrics/aramid-d1-210-denim/documents/aramid-d1-210-rb-2-layer-atpv-certificate__f3ea8b8259.pdf | /ariteks/fabrics/aramid-d1-210-denim/documents/aramid-d1-210-en-61482-certificate__043c822502.pdf | /ariteks/fabrics/aramid-d1-210-denim/documents/aramid-d1-210-en-13934-1-en-13937-2__df6197eec9.pdf | /ariteks/fabrics/aramid-d1-210-denim/documents/aramid-d1-210-en-24920__4ed214692c.pdf | /ariteks/fabrics/aramid-d1-210-denim/documents/93-5-2-iso-105-b02__229508084a.pdf | /ariteks/fabrics/aramid-d1-210-denim/documents/93-5-2-iso-105-c06__ed1612ea8f.pdf | /ariteks/fabrics/aramid-d1-210-denim/documents/93-5-2-iso-105-e04__82c3b6451e.pdf | /ariteks/fabrics/aramid-d1-210-denim/documents/93-5-2-iso-105-n01__9fe7d8f40b.pdf | /ariteks/fabrics/aramid-d1-210-denim/documents/93-5-2-iso-105-n02__d01d0628db.pdf | /ariteks/fabrics/aramid-d1-210-denim/documents/93-5-2-iso-105-x11__c6d0ef096e.pdf | /ariteks/fabrics/aramid-d1-210-denim/documents/93-5-2-iso-105-x12__db19c09470.pdf;/ariteks/fabrics/aramid-d1-210-denim/images/aramid-d1-210-denim-main-pic-m__f12a03f976.jpg;/ariteks/fabrics/aramid-d1-210-denim/data/fabric-complete-record.json;/ariteks/fabrics/aramid-d1-210-denim/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\aramid-d1-210-denim;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;Aramid D2 260 El;aramid-d2-260-el;https://www.ariteks.net/aramid-d2-260-el.asp;https://www.ariteks.net/protection-technical-textiles.asp;Inherent Flame Retardant Denim and Elasthane Aramid Fabrics;260 g/m²;5% p-AR 2% CF 5% El;3/1 Twill;Aramid Elasthane Fabric, 88% meta Aramid 5% para Aramid 2% Carbon 5% Elastane , 260 gr/m'2;260 g/m², 88% m-Aramid 5% p-Aramid 2% Carbon 5% Elastane, Inherent Flame Retardant, Elasthane, Antistatic, 3/1S Twill Fabric Aramid elasthane twill fabric;7;25;3;1;2;1;1;3;0;5;5;Conex;EN 11612 | EN 1149-3 | EN 61482-1-2 | EN 13034;Oeko Tex Standard 100 | EN 11612 | EN 1149 | EN 61482 | EN 13034;https://www.ariteks.net/images/certificate/emty_certificate_s.jpg;/ariteks/fabrics/aramid-d2-260-el/documents/aramid-2-ru-ds-ver2__4b2c7f1e99.pdf;/ariteks/fabrics/aramid-d2-260-el/documents/aramid-d2-260-el-ds__133b7c6d36.pdf;/ariteks/fabrics/aramid-d2-260-el/documents/aramid-d2-260-el-atpv__2b00f0df31.pdf | /ariteks/fabrics/aramid-d2-260-el/documents/aramid-d2-260-el-atpv-short__5e93d399f5.pdf;/ariteks/fabrics/aramid-d2-260-el/images/aramid-d2-260-el-main-pic-m__cd1ba00300.jpg;/ariteks/fabrics/aramid-d2-260-el/data/fabric-complete-record.json;/ariteks/fabrics/aramid-d2-260-el/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\aramid-d2-260-el;protection;https://www.ariteks.net/protection-technical-textiles.asp
